topic,conversation
예의 없는 사람에 대한 경험,"혹시 주변 어른들 중에서 예의 없다고 느꼈던 분 있으세요?
네 저는 저희 아버지 친구분 중에 술만 드시면 막말하시는 분이 있어서 불편해요
술 취하면 본성이 나온다는 말도 있지만 정도가 심하면 문제죠
저는 어른이라는 이유로 어린 사람들에게 함부로 가르치려 드는 분들 보면 좀 답답해요
존중 없이 가르치려고만 하는 건 좋은 교육 방식이 아닌 것 같아요
저는 처음 보는 사람한테 나이부터 물어보고 막 대하는 어른들 보면 불편해요
나이는 숫자에 불과한 건데 왜 그렇게 따지는지 모르겠어요
저는 자신의 경험을 일반화하면서 다른 사람 무시하는 어른들 보면 싫어요"
직장 상사에게 괴롭힘 당한 경험,"혹시 직장 상사에게 괴롭힘 당한 경험 있으세요?
네 저는 예전에 직장 상사한테 지속적으로 인격 모독적인 말을 들어서 너무 힘들었어요
정말 괴로우셨겠네요 어떤 종류의 말들이었나요?
능력이 없다거나 하는 일마다 트집을 잡고 사람들 앞에서 창피를 주는 식이었어요
혼자 끙끙 앓으셨나요? 아니면 주변에 도움을 요청하셨나요?
처음에는 혼자 참았는데 너무 힘들어서 결국 회사 고충처리 부서에 이야기했어요
이야기하신 후에 상황이 좀 나아졌나요?
다행히 회사에서 그 상사에게 경고를 줬고 부서를 옮기게 돼서 좀 나아졌어요
정말 다행이네요 그런 경험은 정말 잊기 힘들 것 같아요
네 아직도 그때 생각하면 힘들 때가 있어요 다시는 겪고 싶지 않아요
혹시 다른 분들도 비슷한 경험 있으신가요?"
직장 상사에게 괴롭힘 당한 경험,"저는 업무적으로 부당한 지시를 계속 받아서 너무 힘들었어요
예를 들어 어떤 지시들이었나요?
제 업무 범위가 아닌 일을 시키거나 터무니없는 기한 내에 끝내라고 압박하거나 했어요
그럴 때는 어떻게 대처하셨나요?
처음에는 그냥 따랐는데 너무 부당하다고 느껴져서 상사에게 조심스럽게 이야기했어요
이야기했을 때 상사의 반응은 어땠나요?
처음에는 좋지 않았지만 제가 명확한 근거를 제시하면서 이야기하니까 결국 수긍하더라고요
정말 용기 있는 행동이셨네요 쉽지 않았을 텐데요
네 많이 힘들었지만 부당한 건 이야기해야 한다고 생각했어요
혹시 주변에 비슷한 경험을 한 동료는 없었나요?"
직장 상사에게 괴롭힘 당한 경험,"저는 상사 때문에 회사 다니는 게 너무 스트레스였어요 사소한 걸로 계속 트집 잡고…
어떤 식으로 괴롭히셨나요?
옷차림이나 말투 같은 업무와 상관없는 걸로 매일 지적하고 사람들 앞에서 무안을 주고 그랬어요
그럴 때마다 얼마나 속상하셨을까요…
네 정말 힘들었어요 퇴사까지 고민했었어요
혹시 다른 동료분들은 어떠셨나요? 그 상사 밑에서 다들 힘들어했나요?
네 다들 힘들어했지만 다들 그냥 참고 다니는 분위기였어요
왜 아무도 문제 제기를 안 했을까요?
아무래도 보복이 두려웠겠죠… 저도 그래서 쉽게 이야기하기 힘들었어요
결국 어떻게 하셨어요?"
직장 상사에게 괴롭힘 당한 경험,"저는 회식 자리에서 상사한테 성희롱 발언을 들어서 너무 불쾌했어요
정말 충격적이셨겠네요 어떤 발언이었나요?
외모에 대한 부적절한 농담이나 성적인 비유를 섞어서 이야기하더라고요
그때 기분이 어떠셨어요?
수치스럽고 화가 났어요 어떻게 대처해야 할지 몰라서 너무 당황스러웠어요
혹시 주변에 알리셨나요?
친한 동료에게 이야기했더니 그 동료도 비슷한 경험이 있었다고 하더라고요
그 상사는 회사에서 평판이 안 좋았나 보네요
네 문제가 많은 사람이었어요 결국 몇몇 사람들이 함께 문제 제기를 해서 징계를 받았어요
정의가 실현된 것 같아 다행이네요"
직장 상사에게 괴롭힘 당한 경험,"저는 상사가 저한테만 유독 업무적으로 과도한 요구를 해서 힘들었어요
다른 동료들보다 더 많은 업무를 시키거나 불가능한 기한을 제시하거나…
혹시 이유가 뭐라고 생각하세요?
글쎄요… 저를 만만하게 봤던 건지 아니면 다른 이유가 있었는지 모르겠어요
그럴 때마다 어떻게 대응하셨나요?
매번 명확하게 제 업무량을 설명하고 현실적인 기한을 다시 제시하려고 노력했어요
상사가 쉽게 받아들였나요?
아니요 처음에는 완강하게 거부했지만 계속 논리적으로 설명하니까 결국 이해하더라고요
끈기 있게 대처하신 덕분이네요 정말 스트레스 많이 받으셨겠어요
네 그때는 정말 힘들었어요 지금 생각해도 화가 나네요"
영화에서 본 협박 장면에 대한 리뷰,"혹시 영화 보시면서 인상 깊었던 협박 장면 있으세요?
저는 '신세계'에서 황정민 씨가 이정재 씨한테 마지막 제안하면서 협박하는 장면이 정말 소름 돋았어요
어떤 대사였죠? 정확히 기억은 안 나는데 감정을 억누르면서 차분하게 협박하는 모습이 인상적이었어요
맞아요 그 장면 정말 압권이었죠! 황정민 씨 연기가 워낙 뛰어나서 더 실감 났어요
협박하는 내용 자체도 무서웠지만 분위기나 배우의 표정 연기가 압도적이었어요
저도 그 장면 다시 한번 보고 싶어지네요 혹시 다른 영화에서 기억나는 협박 장면 있으세요?"
영화에서 본 협박 장면에 대한 리뷰,"저는 '올드보이'에서 유지태 씨가 오대수 씨에게 복수의 이유를 설명하면서 협박하는 장면이 기억에 남아요
그 장면은 복수라는 감정의 깊이를 보여주는 것 같아서 인상적이었어요
네! 단순히 위협하는 게 아니라 심리적으로 압박하는 느낌이 강했죠
특히 마지막에 웃으면서 협박하는 모습이 섬뜩했어요
맞아요! 그 웃음이 더 공포스러웠어요 혹시 협박 장면에서 중요하다고 생각하는 요소가 있으세요?
저는 협박하는 사람의 감정 변화나 표정 연기가 중요하다고 생각해요 그래야 더 몰입이 되더라고요
저도 동의해요! 그리고 협박을 받는 사람의 불안감이나 공포를 잘 보여주는 것도 중요하다고 생각해요"
영화에서 본 협박 장면에 대한 리뷰,"저는 '추격자'에서 하정우 씨가 김윤석 씨를 쫓아가면서 전화로 협박하는 장면이 정말 긴장감 넘쳤어요
그 장면은 쫓고 쫓기는 상황 속에서 느껴지는 광기와 절박함이 잘 드러났죠
네! 하정우 씨의 섬뜩한 연기가 협박의 수위를 더 높였던 것 같아요
특히 전화 너머로 들려오는 웃음소리가 정말 무서웠어요
맞아요! 사이코패스적인 면모를 잘 보여주는 장면이었죠 혹시 협박 장면의 연출 방식도 중요하다고 생각하세요?
네! 카메라 앵글이나 배경 음악 같은 연출 요소들이 공포감을 극대화하는 데 큰 역할을 하는 것 같아요
저도 동의해요! 어두운 조명이나 불안한 음악은 긴장감을 더 고조시키죠"
영화에서 본 협박 장면에 대한 리뷰,"저는 '살인의 추억'에서 범인이 형사들을 조롱하면서 협박하는 듯한 장면이 인상 깊었어요
직접적인 위협은 아니었지만 은근하게 압박하는 분위기가 더 무서웠어요
네! 잡힐 듯 잡히지 않는 범인의 교묘함이 잘 드러나는 장면이었죠
특히 마지막에 던지는 그 한마디 대사가 오랫동안 여운이 남았어요
어떤 대사였죠? '밥은 먹고 다니냐?' 였던가요?
네 맞아요! 그 대사에는 형사들을 비웃는 듯한 섬뜩함이 담겨 있었죠 혹시 협박 장면에서 가장 중요한 건 뭐라고 생각하세요?
저는 협박하는 사람의 목적이나 이유가 명확하게 드러나는 게 중요하다고 생각해요 그래야 관객들이 더 몰입할 수 있죠
저도 동의해요! 왜 협박을 하는지에 대한 설득력이 있어야 이야기가 더 흥미로워지는 것 같아요"
영화에서 본 협박 장면에 대한 리뷰,"저는 '테이큰'에서 리암 니슨 씨가 납치범들에게 전화해서 딸을 찾겠다고 협박하는 장면이 정말 통쾌했어요
딸을 향한 아버지의 강한 분노와 냉철함이 느껴지는 장면이었죠
네! 더 이상 물러설 곳 없는 아버지의 절박함이 잘 드러났어요
특히 'I will find you and I will kill you'라는 대사는 정말 명대사였죠
맞아요! 그 짧은 대사 안에 모든 감정이 담겨 있는 것 같아요 혹시 협박 장면을 볼 때 어떤 감정을 느끼시나요?
저는 주로 긴장감이나 불안감을 많이 느껴요 특히 사랑하는 사람을 대상으로 하는 협박 장면은 더 감정이입이 되더라고요
저도 비슷한 것 같아요 분노나 안타까움 같은 감정도 느껴질 때가 있어요"
폭력적인 영화 리뷰,"혹시 최근에 보신 영화 중에 폭력 수위가 높았던 영화 있으세요?
네 얼마 전에 '존 윅 4'를 봤는데 액션 장면이 정말 화려하면서도 잔인하더라고요
액션 영화는 어느 정도 폭력적인 장면이 불가피하지만 그 영화는 어느 정도 수위였나요?
총격 장면이나 격투 장면에서 피가 튀거나 신체가 손상되는 묘사가 꽤 자세하게 나왔어요
보시면서 불편함은 없으셨나요?
솔직히 좀 불편한 장면도 있었지만 액션 연출 자체가 워낙 뛰어나서 몰입하면서 봤어요
액션의 리얼리티를 강조하려다 보니 수위가 높아진 걸까요?
아무래도 그런 의도도 있었겠죠 다만 폭력적인 묘사에 거부감이 있는 분들은 보기 힘들 수도 있겠다는 생각이 들었어요
액션 영화를 즐겨 보시는 편이신가요?
네 좋아하는 편인데 과도한 폭력 묘사는 좀 자제해 줬으면 하는 바람도 있어요"
폭력적인 영화 리뷰,"저는 '황해'를 봤을 때 폭력적인 장면 때문에 보기가 힘들었어요
어떤 장면이 특히 불편하셨나요?
칼로 사람을 찌르거나 둔기로 때리는 장면들이 너무 적나라하게 묘사돼서 눈살이 찌푸려지더라고요
스토리 자체는 흥미로웠나요?
스토리는 긴장감 넘치고 배우들의 연기도 훌륭했지만 폭력 수위 때문에 다시 보고 싶지는 않아요
폭력적인 묘사가 영화의 필수적인 요소였을까요?
음… 등장인물들의 절박한 상황이나 분노를 표현하기 위한 장치였을 수도 있겠지만 좀 과했다는 느낌은 지울 수 없네요
혹시 폭력적인 영화를 볼 때 어떤 점을 가장 중요하게 생각하시나요?
저는 폭력의 묘사가 이야기 전개에 얼마나 필요한지 그리고 그 묘사가 얼마나 미학적으로 표현되었는지를 보는 편이에요 단순히 자극적이기만 한 폭력은 별로더라고요"
폭력적인 영화 리뷰,"최근에 '악인전'이라는 영화를 봤는데 마동석 배우의 액션은 시원했지만 전체적으로 폭력적인 분위기가 강렬했어요
어떤 종류의 폭력이 주로 묘사되었나요?
조직폭력배들의 영역 다툼이나 복수 과정에서 주먹질 칼부림 같은 직접적인 폭력이 많이 나왔어요
그 영화의 폭력성이 스토리 전개에 어떤 영향을 미쳤다고 생각하시나요?
등장인물들의 거친 세계관과 분노를 보여주는 데 효과적이었을 수는 있지만 폭력 묘사에만 집중한 느낌도 받았어요
폭력 수위가 높음에도 불구하고 흥행에 성공했는데 이유가 뭐라고 생각하세요?
아무래도 마동석 배우의 카리스마 넘치는 연기와 통쾌한 액션 장면 덕분이 아닐까 싶어요 폭력 수위는 높지만 액션 자체는 스타일리시하게 연출된 측면도 있었고요
액션 영화에서 폭력의 수위 조절은 참 어려운 문제인 것 같아요
맞아요 균형을 잘 맞춰야 폭력에 대한 거부감 없이 스토리에 몰입할 수 있을 텐데 말이죠"
폭력적인 영화 리뷰,"저는 '김복남 살인사건의 전말'을 보고 나서 한동안 충격에서 헤어나오지 못했어요
어떤 점이 그렇게 충격적이셨나요?
여성에게 가해지는 폭력의 수위가 너무 높고 잔혹하게 묘사돼서 보는 내내 마음이 너무 힘들었어요
그 영화가 사회적으로 던지는 메시지는 있었다고 생각하시나요?
네 여성에 대한 억압이나 사회의 무관심 같은 문제들을 강렬하게 드러내려고 했던 것 같아요 하지만 폭력 묘사가 너무 극단적이어서 불편했던 건 사실이에요
예술이라는 이름으로 폭력이 너무 쉽게 소비되는 건 아닌가 하는 생각도 드네요
맞아요 폭력 묘사에 대한 윤리적인 고민이 필요하다고 생각해요
혹시 여성 대상 범죄를 다룬 영화를 보시는 게 힘드신 편이세요?
네 아무래도 감정이입이 더 잘 돼서 그런지 보기가 더 힘들더라고요"
폭력적인 영화 리뷰,"최근에 넷플릭스에서 '마이 네임'이라는 드라마를 봤는데 액션 장면은 볼만했지만 복수를 위해 주인공이 저지르는 폭력이 정당화되는 것처럼 느껴져서 좀 찝찝했어요
복수라는 명목 하에 폭력이 미화되는 것에 대해 어떻게 생각하시나요?
저는 복수극에서 폭력이 불가피한 측면은 있지만 그 폭력이 정당화되거나 미화되는 것은 경계해야 한다고 생각해요
드라마에서는 주인공의 감정에 이입하게 만들어서 폭력을 정당화하는 것처럼 느껴졌나요?
네 주인공의 과거사를 보여주면서 복수의 당위성을 부여하려는 시도는 이해했지만 결국 폭력으로 모든 것을 해결하는 방식은 좀 불편했어요
액션의 카타르시스 뒤에 남는 씁쓸함 같은 거군요
네 맞아요 액션은 화려했지만 폭력의 근본적인 문제에 대한 고민은 부족했던 것 같아요
폭력적인 콘텐츠를 소비할 때 비판적인 시각을 유지하는 게 중요한 것 같아요
동감해요 무분별하게 폭력을 받아들이는 것은 위험할 수 있으니까요"
